club,id,createdAt,favorites,retweets,text
Manchester City,1575545947173421056,2022-09-29 18:00:00+00:00,3128,302,Look who's back in town! 😎  #ManCity https://t.co/n6nd4Y8bLJ
Manchester City,1575542170496339969,2022-09-29 17:45:00+00:00,3545,159,Now who’s ready for a video? 👀  @NathanAke https://t.co/WG7iD0RZ3L
Manchester City,1575538395769671683,2022-09-29 17:30:00+00:00,7574,352,The Algerian Magician! 🇩🇿🪄  @Mahrez22 https://t.co/T82HUx7iIF
Manchester City,1575535878989967360,2022-09-29 17:20:00+00:00,5932,273,Buzzin' @BernardoCSilva! 🐝 https://t.co/tr0Gy8Lnq0
Manchester City,1575533362441093121,2022-09-29 17:10:00+00:00,8389,305,"Yes, @Laporte! 😁 https://t.co/uJ6Ckph6s2"
Manchester City,1575530853865766914,2022-09-29 17:00:02+00:00,8223,401,One of our own! 💙  @PhilFoden https://t.co/Yhe5QPDziE
Manchester City,1575528329427537925,2022-09-29 16:50:00+00:00,4012,168,Up close and personal with Manuel! 🧐 https://t.co/fvntXSIQCe
Manchester City,1575525812425543688,2022-09-29 16:40:00+00:00,6866,283,He's behind you @JackGrealish! 👀 https://t.co/DoBfy3aVq0
Manchester City,1575523298204536833,2022-09-29 16:30:00+00:00,17571,543,La Araña! 🕷  @julianalvarezzz https://t.co/WZsfMXZ2AK
Manchester City,1575520779642494976,2022-09-29 16:20:00+00:00,4321,183,Heads! 💥 https://t.co/fA1ZjJMowK
Manchester City,1575518262892253185,2022-09-29 16:10:00+00:00,28058,1112,A happy @ErlingHaaland! 😁 https://t.co/qX9kQT4YJp
Manchester City,1575515752387469314,2022-09-29 16:00:01+00:00,5671,324,The boys are back! 💪  Who's ready for some training pics? 🙋‍♂️ https://t.co/aTtHcyaAbq
Manchester City,1575500658945318917,2022-09-29 15:00:03+00:00,1556,76,Ready Player One 🕹  Check out the new @pumafootball 22/23 esports kit! 🙌
Manchester City,1575493097227575301,2022-09-29 14:30:00+00:00,860,55,"Relive the Sven year, featuring Elano's wonder free-kick from 15 years ago today! 🔙  CITY+ ▶️ https://t.co/scXL3ng2TU @RecastTV ▶️ https://t.co/zPpqIQHGRz https://t.co/HaLwcwcFc9"
Manchester City,1575485938532519937,2022-09-29 14:01:33+00:00,2330,109,Now we're 𝗿𝗲𝗮𝗹𝗹𝘆 testing you! 😅  Time to decide between @aguerosergiokun's first strike in the 166th Manchester Derby back in 2014 💥  And that's up against... https://t.co/FW6ls4g2eZ
Manchester City,1575478000216260616,2022-09-29 13:30:00+00:00,1284,72,Win the last two tickets for the derby this Sunday! 🎫 🤩  Enter below 👇
Manchester City,1575470458102693890,2022-09-29 13:00:02+00:00,1202,92,"""Ohhh I say, what a fabulous goal"" 🎯  It was an action packed day at Maine Road for Manchester Derby No.123, that's for sure! 😅  #ManCity https://t.co/1ZtZAH8zOO"
Manchester City,1575465467862556673,2022-09-29 12:40:12+00:00,10167,780,💫  #ManCity https://t.co/wobErD1sU9
Manchester City,1575460990594043904,2022-09-29 12:22:25+00:00,5892,357,Getting the #PL trophy 𝒋𝒖𝒔𝒕 right for the team photo! 👌  #ManCity https://t.co/LnIURPNaLv
Manchester City,1575455361204559873,2022-09-29 12:00:03+00:00,22288,2263,2022/23 💙  #ManCity https://t.co/7p1WTX9Xxu
Manchester City,1575440256605638656,2022-09-29 11:00:02+00:00,2027,147,"""Aguero, what a legend!"" 😄  Catch the second part of our exclusive chat with summer signing @julianalvarezzz. Plus, some virtual reality Spider-Man action! 🕷  #ManCity https://t.co/u9jAJrv2Mq"
Manchester City,1575425156897542145,2022-09-29 10:00:02+00:00,1222,107,Home Wins | @Midea    Relive last season’s home derby day win over United! 🙌  #MakeYourselfAtHome https://t.co/xHNPV0Y7wu
Manchester City,1575410051363180544,2022-09-29 09:00:00+00:00,2672,153,Taking you back to the 90s 💥  When Curlywurlys were 10p and Derby No.123 was played at Maine Road 👊 https://t.co/Pd6Q4L093w
Manchester City,1575395093510590464,2022-09-29 08:00:34+00:00,816,60,We're ec𝘀𝘁𝗮𝘁𝗶𝗰 about the 22/23 City x @pumafootball esports collection! 🎮⚡️  Get yours now ⬇️
Manchester City,1575387400670302208,2022-09-29 07:30:00+00:00,1905,140,"What a goal! 🚀  On this day in 2007, Elano scored 𝘵𝘩𝘢𝘵 free-kick against Newcastle! 🤩 https://t.co/g3QR08ryNE"
Manchester City,1575379862038073344,2022-09-29 07:00:02+00:00,5714,555,"On this day in 2020, we signed @rubendias! 💙  What's your favourite Ruben memory? 👇 https://t.co/WxjUMO3OmG"
Manchester City,1575213756241612803,2022-09-28 20:00:00+00:00,1268,75,"¡Muchas gracias, Mexico! 🇲🇽 Watch the highlights of our Trophy Tour in Mexico! 🏆🙌 https://t.co/DifeDCo6EF"
Manchester City,1575198660241113104,2022-09-28 19:00:01+00:00,2801,205,"So, does @julianalvarezzz really do whatever a spider can? 🤔  Check out part one of the exclusive interview with our Argentine forward, who reveals the meaning behind the nickname! 🕷  #ManCity https://t.co/Ghj9nYYCsk"
Manchester City,1575186074220998656,2022-09-28 18:10:00+00:00,4285,138,Good vibes 𝗼𝗻𝗹𝘆! 😀 https://t.co/NAswbhsXFt
Manchester City,1575183564018262017,2022-09-28 18:00:01+00:00,4191,90,Putting in the work 👊 https://t.co/JCoEYUQNgJ
Manchester City,1575176008877023232,2022-09-28 17:30:00+00:00,2558,236,".@JackGrealish ""It's not all about goals and assists"" 💬 https://t.co/Hy0lmT2Qlm"
Manchester City,1575168460568526851,2022-09-28 17:00:00+00:00,6869,284,"Yes, Manuel 🤩   Our defender makes it into the @easportsfifa #TOTW after impressing on international duty 🇨🇭 https://t.co/hQ4mgsXkS9"
Manchester City,1575153362445688834,2022-09-28 16:00:01+00:00,2420,85,You gotta roll with it! 🤘🛼  @deynac18 https://t.co/YwjS1g91cD
Manchester City,1575145270052020230,2022-09-28 15:27:51+00:00,4641,428,Derby day goals at the Etihad! 💪 https://t.co/HiabtAjU2m
Manchester City,1575115945814663168,2022-09-28 13:31:20+00:00,2866,167,Your @ManCityWomen squad for the 2022/23 @BarclaysWSL campaign 💫  #ManCity https://t.co/rOWrDCk5uA
Manchester City,1575109738349490176,2022-09-28 13:06:40+00:00,1800,85,"Two more Manchester Derby matches to choose from! 👀  Firstly, a dominant display back in 2004 secured a 4-1 victory in our 142nd meeting 💥  And that's up against... https://t.co/WBt01GrBng"
Manchester City,1575092968620380162,2022-09-28 12:00:02+00:00,1242,117,Five of the best from City in Derby No.121 🖐  We're heading back to the 80s with this classic Derby Day victory at Maine Road!  Oh - and try naming a better header than Hinchcliffe's here 😮‍💨 https://t.co/UzbgEqa7Q2
Manchester City,1575077875153149955,2022-09-28 11:00:03+00:00,4091,368,Derby Day. It's on the horizon 🔵  #ManCity https://t.co/ucvPI7ZFSi
Manchester City,1575063159177707520,2022-09-28 10:01:35+00:00,28160,2878,Watch Pep's heartwarming surprise 💙 https://t.co/gEWJInGDRx
Manchester City,1575047820805083138,2022-09-28 09:00:38+00:00,871,39,Sandy MacIver discusses life at Man City and reaching new heights! 💪  Read more below ⤵
Manchester City,1575040113897193472,2022-09-28 08:30:00+00:00,3019,117,One of our own scoring for @England 🏴󠁧󠁢󠁥󠁮󠁧󠁿  Things you love to see! 👇  #ManCity https://t.co/lEMweNwR4k
Manchester City,1575032569267048448,2022-09-28 08:00:01+00:00,14269,1014,🄳🄴🅁🄱🅈 1️⃣2️⃣1️⃣ https://t.co/UbuXMAyB4d
Manchester City,1575017471668412416,2022-09-28 07:00:02+00:00,6016,205,Today we are wishing Willy Caballero a very Happy Birthday! 🥳💙   #ManCity https://t.co/fhZeCabayP
Manchester City,1574872648454119424,2022-09-27 21:24:33+00:00,1321,77,𝗖𝗜𝗧𝗬 𝗜𝗡𝗧𝗘𝗥𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟𝗦 🌍  There were mixed emotions on an action packed night for our stars on the international stage!  Tap to read the full round-up 👇
Manchester City,1574833911850569755,2022-09-27 18:50:38+00:00,9074,468,Wishing Fabian Delph all the best in his retirement! 💙  Read ⬇️
Manchester City,1574822611435012096,2022-09-27 18:05:44+00:00,996,61,Rodrigo starts in the Spanish line-up tonight! 💪 https://t.co/yd0Ad7wlrY
Manchester City,1574822254956920833,2022-09-27 18:04:19+00:00,2318,91,.@ErlingHaaland leading the line for Norway! 🇳🇴 https://t.co/rgHIt4zi4O
Manchester City,1574822232139993098,2022-09-27 18:04:13+00:00,1329,68,".@rubendias, Cancelo and @BernardoCSilva are on the starting team sheet! 🇵🇹 https://t.co/1CJLw8Mxyp"
Manchester City,1574813620810104833,2022-09-27 17:30:00+00:00,926,68,Vote for our Northwest Football Awards 2022 nominees! 🥇🤩  🏆 Premier League Player of the Season: Kevin De Bruyne 🏆 Women’s Player of the Season: Alex Greenwood 🏆 Women’s Rising Star of the Season: Lauren Hemp  Vote below 👇
Manchester City,1574791894542041088,2022-09-27 16:03:40+00:00,1363,80,Get voting to decide which goal will be our @Nissan GOTM for September 🙌   𝗩𝗢𝗧𝗘 𝗡𝗢𝗪 ⬇️
Manchester City,1574787475712708611,2022-09-27 15:46:07+00:00,604,42,👏 @SandyMacIver_ 👏 👏 @ellieroebuck 👏 👏 @AlexGreenwood 👏 👏 @_esmemorgan 👏 👏 @DemiStokes 👏 👏 @lauren__hemp 👏 👏 @Chloe_Kelly98 👏 👏 @jesspark21300 👏 https://t.co/6w8zh5a7TR
Manchester City,1574776037870813186,2022-09-27 15:00:40+00:00,2118,112,"Time to vote for your favourite Manchester Derby matches! 👀  Firstly, @aguerosergiokun's strike secured victory at the Etihad back in 2014 in our 168th meeting 💥  And that's coming up against... 👇 https://t.co/FJ6LzEBtkB"
Manchester City,1574760771640229889,2022-09-27 14:00:00+00:00,1928,175,"Blink and you'll miss it! ⏰  Catch our fastest goals from the last few seasons, with quick-fire starts from @JackGrealish, @aguerosergiokun and @JNavas!  #HighSpeedMoments | @etisalatAnd https://t.co/TlauOBUm04"
Manchester City,1574754542121525248,2022-09-27 13:35:15+00:00,1412,59,Trophy Tour continues to gather momentum in Mexico City 🇲🇽 🏆   Find out more below ⤵️
Manchester City,1574730581060878337,2022-09-27 12:00:02+00:00,2314,168,We were all like @PepTeam back in March! 😅  Relive the No.187 Manchester Derby celebrations with Pep Cam 💥  #ManCity https://t.co/Iqj1OeI2vG
Manchester City,1574716153708134400,2022-09-27 11:02:42+00:00,2806,208,11 trophies 🏆 3 golden gloves 🧤  We've enjoyed five seasons of @edersonmoraes93 - how quickly has that time gone!   Hear more about the Brazilian's 𝐟𝐢𝐫𝐬𝐭 campaign for City ⤵️
Manchester City,1574697772888260609,2022-09-27 09:49:40+00:00,536,26,👏 Mary Fowler 👏 👏 @HayleyRaso 👏 https://t.co/2TiG7zs0rN
Manchester City,1574686556086013954,2022-09-27 09:05:05+00:00,1417,78,"An action-packed afternoon at the KC Stadium, that's for sure! 😬  #OTD in 2014, City secured victory at Hull City thanks to a Dzeko double and goals from Aguero &amp; Lampard 👏  Watch the full match ⤵️"
Manchester City,1574506314771881993,2022-09-26 21:08:53+00:00,2977,123,"🌍 𝗜𝗡𝗧𝗘𝗥𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟 𝗗𝗨𝗧𝗬 🌍  🏴󠁧󠁢󠁥󠁮󠁧󠁿🇩🇪 Gundogan scored for Germany whilst Foden, Stones and Walker all featured for England in a thrilling 3-3 draw at Wembley"
Manchester City,1574455710792155141,2022-09-26 17:47:48+00:00,1782,76,🇩🇪 Ilkay Gundogan starts against England  #ManCity https://t.co/wDmrtwecyR
Manchester City,1574455231412408326,2022-09-26 17:45:53+00:00,1302,65,🏴󠁧󠁢󠁥󠁮󠁧󠁿 John Stones and Phil Foden start against Germany and Kyle Walker is on the bench  #ManCity https://t.co/6aOcOPrLzb
Manchester City,1574403962966622209,2022-09-26 14:22:10+00:00,16498,911,Counting down the days 👀⏳  #ManCity https://t.co/08Ix9KLv6Z
Manchester City,1574384833979113476,2022-09-26 13:06:09+00:00,852,76,.@citcmancity have teamed up with @NissanUK to help Powerchair footballers receive the equipment they need to play the game they love 💙  #NissanPossibilitiesProject
Manchester City,1574375910916104199,2022-09-26 12:30:42+00:00,4465,337,It just gets better with 𝐞𝐯𝐞𝐫𝐲 angle 🤩  Last time out on Derby Day? This from @Mahrez22 💫  #ManCity https://t.co/94yWdHHIZF
Manchester City,1574353095995248640,2022-09-26 11:00:02+00:00,1596,83,"City Matters say goodbye to two founding members 💙  After four years of service, Colin Savage and Patricia Robinson are stepping down from their roles as fan representatives.  Tap to read 👇"
Manchester City,1574341494802206720,2022-09-26 10:13:56+00:00,4844,204,𝗠𝗼𝗻𝗱𝗮𝘆 𝗠𝗮𝗿𝗸𝗲𝗿 ✍️  It's Manchester derby week! 🙌  All the info you need 👇
Manchester City,1574328904977891329,2022-09-26 09:23:55+00:00,4107,271,Every angle of @KevinDeBruyne's special strike against Shakhtar! 💫  #ManCity | #OnThisDay 2017 https://t.co/UCbcsQ9bOF
Manchester City,1574141337728913412,2022-09-25 20:58:35+00:00,2313,100,𝗖𝗜𝗧𝗬 𝗜𝗡𝗧𝗘𝗥𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟𝗦 🌍  🇳🇱🇧🇪 Nathan Ake's Netherlands edged out KDB's Belgium in their UEFA Nations League decider   Tap to read 👇
Manchester City,1574066202325942273,2022-09-25 16:00:02+00:00,1443,91,Shana Tova to all those around the world who celebrate #RoshHashanah 💙  #ManCity https://t.co/DD5Coqzp82
Manchester City,1574051564158951424,2022-09-25 15:01:52+00:00,1619,66,"Good luck, girls! 🙌 https://t.co/Trf1jDWqBQ"
Manchester City,1574005945633579009,2022-09-25 12:00:35+00:00,4074,149,Champions League Travel Range on point! 👌  @pumafootball
Manchester City,1573960498609020928,2022-09-25 09:00:00+00:00,3628,228,"#OnThisDay in 2018, @PhilFoden scored his first goal for City 💥  He rounded off a 3-0 victory in the Carabao Cup against Oxford United 👇  #ManCity https://t.co/c73GIJeHGy"
Manchester City,1573783543276265478,2022-09-24 21:16:50+00:00,2530,132,𝗖𝗜𝗧𝗬 𝗜𝗡𝗧𝗘𝗥𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟𝗦 🌍  🇨🇭🇪🇸 Akanji scored for Switzerland against Rodrigo's Spain side.  🇳🇴 @ErlingHaaland found the back of the net for Norway.  🇵🇹 @rubendias and @BernardoCSilva both featured for Portugal.  Find out more 👇
Manchester City,1573706323987947520,2022-09-24 16:10:00+00:00,1833,112,"From goals and shots to tackles and chances created, City's trio lead the way so far in this @premierleague season 📈  Find out more about the early season stats ⤵️"
Manchester City,1573689211529691137,2022-09-24 15:02:00+00:00,7629,283,"Welcome to Manchester, @maybe10_ 👋  #ManCity https://t.co/t3dAkXALom"
Manchester City,1573679076518289411,2022-09-24 14:21:44+00:00,1795,136,"A role that requires mental strength, discipline and phenomenal endurance and stamina 💪  This is Joao Cancelo's 𝐌𝐚𝐬𝐭𝐞𝐫𝐜𝐥𝐚𝐬𝐬. Watch the full video here ⬇️"
Manchester City,1573655494513901570,2022-09-24 12:48:01+00:00,2193,99,Juggling classes with trying to achieve his dream of making it in professional football 📚⚽️  Read more on Rodrigo's journey ⤵️
Manchester City,1573630826377490433,2022-09-24 11:10:00+00:00,1291,77,From joining the first-team aged 16 to wearing the No.1 jersey! 👏  @ellieroebuck couldn't be prouder to have taken the number worn for so many years by Karen Bardsley ⤵️
Manchester City,1573613211932233728,2022-09-24 10:00:00+00:00,2973,211,When John the dog sees you win the @premierleague title! 😆  Episode 7 of 'Together: Champions Again!' is available now 📺  CITY+ ▶️ https://t.co/JHyvA8Gl0X Recast ▶️ https://t.co/nZeoLLVLv3 https://t.co/xrVxlLqj0x
Manchester City,1573596737549352960,2022-09-24 08:54:32+00:00,4525,208,"“It is a pure love of playing football and scoring goals."" 💙  Haaland's former coach Pål Arne Johansen talks through the Norwegian's journey so far ⤵️"
Manchester City,1573427665494761480,2022-09-23 21:42:42+00:00,1767,84,"🌍 𝗜𝗡𝗧𝗘𝗥𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟 𝗗𝗨𝗧𝗬 🌍  🏴󠁧󠁢󠁥󠁮󠁧󠁿 @PhilFoden, @kylewalker2 &amp; @JackGrealish made appearances tonight for England’s Nation League match against Italy.    🇩🇪 @IlkayGuendogan played for Germany against Hungary.  More here 👇"
Manchester City,1573341420705890304,2022-09-23 16:00:00+00:00,4830,170,Next up: Chelsea 🔜 https://t.co/RvcJHtko9c
Manchester City,1573319096971796480,2022-09-23 14:31:18+00:00,932,57,.@AlannaKennedy could be in contention to feature against Chelsea 💪  Read Gareth Taylor's press conference ⬇️
Manchester City,1573297246262755330,2022-09-23 13:04:28+00:00,1266,81,Some Manchester derby moments are simply impossible to copy… But it is possible to copy thousands of top traders on @axi_official 📈  Let us know your favourite derby moment 👇
Manchester City,1573269183474946052,2022-09-23 11:12:57+00:00,7062,362,The nominees for the @etihad Player of the Month for September are...  @ErlingHaaland ⭐️ @KevinDeBruyne ⭐️ @PhilFoden ⭐️  Vote now 👇
Manchester City,1573250825949806592,2022-09-23 10:00:01+00:00,19671,554,Young 🦁 https://t.co/SToUKsEuxU
Manchester City,1573235726719778816,2022-09-23 09:00:01+00:00,2207,167,"Always have a game plan. Especially when it comes to crypto, right @okx? ⚡️ https://t.co/X1zfWwtIRI"
Manchester City,1573220110663303169,2022-09-23 07:57:58+00:00,795,44,Excited to expand #WaterHeroesAcademy with @Xylem and #CityzensGiving 💧 https://t.co/itv6gzI2yz
Manchester City,1573213075951460353,2022-09-23 07:30:00+00:00,3465,127,Today we are wishing @ellieroebuck a very Happy Birthday! 🥳💙  #ManCity https://t.co/MoTaOqauQi
Manchester City,1573059918705446912,2022-09-22 21:21:25+00:00,3153,193,🌍 𝗜𝗡𝗧𝗘𝗥𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟 𝗗𝗨𝗧𝗬 🌍  🇧🇪 @KevinDeBruyne bagged a goal and got an assist in Belgium's 2-1 win over Wales  🇳🇱 @NathanAke played the full 90' in the Netherlands' 0-2 victory against Poland  More here 👇
Manchester City,1572994131802181632,2022-09-22 17:00:00+00:00,2034,177,#FIFA23 Head scans complete ✅  We're coming to The World's Game! 🙌  @EASPORTSFIFA 🎮 https://t.co/5xzCYItZKj
Manchester City,1572979038347399168,2022-09-22 16:00:01+00:00,2573,99,Always looking fresh 👌 @pumafootball
Manchester City,1572971484519071746,2022-09-22 15:30:00+00:00,3102,237,Which strategy will you choose? 🤔  @okx https://t.co/eaU1FJChSK
Manchester City,1572941285559705600,2022-09-22 13:30:00+00:00,1385,82,"Nigel Clough discusses his playing days at Maine Road, Pep and much more 🎙  Watch Full Video Below ⤵️"
Manchester City,1572935422254145536,2022-09-22 13:06:43+00:00,3628,498,"𝗧𝗥𝗢𝗣𝗛𝗬 𝗧𝗢𝗨𝗥 🏆🌍  Our global Trophy Tour, presented by @OKX, is heading to Cape Town! 🙌  Find out more 👇"
Manchester City,1572911087112142848,2022-09-22 11:30:01+00:00,2028,113,Our retro shirts will take you back to the most 𝙞𝙘𝙤𝙣𝙞𝙘 moments in our history! ⏪  Shop the collection ⬇️
Manchester City,1572906053951447040,2022-09-22 11:10:01+00:00,978,73,"Penguin or Tim Tam? 🤔  It's time for 𝐒𝐧𝐚𝐜𝐤 𝐖𝐚𝐫𝐬, featuring Laura Coombs and Hayley Raso. Let's see who wins this one! 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇦🇺  #ManCity https://t.co/3KDi2KXofC"
Manchester City,1572892443280015362,2022-09-22 10:15:56+00:00,2576,166,Get voting for @KevinDeBruyne! 🤩👇 https://t.co/ktsPDcXLrk
Manchester City,1572881832349155328,2022-09-22 09:33:46+00:00,6172,320,"#OnThisDay in 2018, @Mahrez22 scored his first goals for City 🤩 https://t.co/hzCDzeIQjj"
Manchester City,1572872225518239745,2022-09-22 08:55:35+00:00,3209,177,Rolling back the years with this absolute Derby Day 𝐜𝐥𝐚𝐬𝐬𝐢𝐜 from 2013 ✨  Watch the full match replay on CITY+ ⤵️
Manchester City,1572669493179867136,2022-09-21 19:30:00+00:00,1182,105,Rare digital art from #ManCity x @alnboltn 🔥   “Creation 2.0” commemorates the one-year anniversary of the “Creation” Collection 📲 Airdropped to previous collectors 💙 https://t.co/WkI3Hl4m0f
Manchester City,1572661951406243847,2022-09-21 19:00:02+00:00,6180,342,No judgment from @ErlingHaaland 🍍😅  @etihad https://t.co/cIEwbjQOJ0
Manchester City,1572654395174502401,2022-09-21 18:30:00+00:00,3358,313,"“It is always good to compete and to share the locker room with the best players in the world.""   Watch our latest interview with @julianalvarezzz here! ⬇️ 🕷️ https://t.co/KyOVYyjuDd"
Manchester City,1572646853652279296,2022-09-21 18:00:02+00:00,2033,209,𝗜𝗡𝗦𝗜𝗗𝗘 𝗖𝗜𝗧𝗬  Our cameras bring you the lowdown on what has been another action-packed few days at City both on and off the pitch! 🤩 https://t.co/pIrDJDYRZ2
Manchester City,1572631748218961920,2022-09-21 17:00:01+00:00,13436,627,KDB doing KDB things 👑   @kevindebruyne makes it into the @easportsfifa #TOTW 🎮   #FIFA23 | #FUT https://t.co/8HPmNMoHD3
Manchester City,1572624195883868161,2022-09-21 16:30:00+00:00,896,44,JOIN THE FUN! 🙌  Our next #ManCity Kids Fanzone takes place before the Manchester United game on Sunday 2nd October! 📆  Claim your free ticket 👇
Manchester City,1572616648128872458,2022-09-21 16:00:01+00:00,2490,145,".@PhilFoden met with Academy Coach, Jamie Carr, ahead of his solo row across the Atlantic Ocean as part of @NVCampaign2022 🌊   Jamie is raising funds for our charity, @citcmancity. Find out more ⤵️  #ManCity https://t.co/m8vncKnLVc"
Manchester City,1572605337529720832,2022-09-21 15:15:04+00:00,1497,104,Get behind the scenes at Molineux with 𝐓𝐮𝐧𝐧𝐞𝐥 𝐂𝐚𝐦 👀  Watch the full video here ⤵️  #ManCity | @etisalatAnd
Manchester City,1572593995448029190,2022-09-21 14:30:00+00:00,1065,55,"“I want to do my best to be more in the team, it’s competitive so it’s going to be hard, but I’ll do my best to play as much as possible.""   Read our interview with Julie Blakstad in full here! ⬇️"
Manchester City,1572579450973298693,2022-09-21 13:32:12+00:00,1082,88,"This summer, we visited Houston during our pre-season tour 🇺🇸  Find out what Jack, Scott &amp; Bernardo learnt about disaster preparedness from our official water technology partner, @Xylem 💧 https://t.co/n3rQ7J5wUu"
Manchester City,1572569221204148225,2022-09-21 12:51:33+00:00,5680,371,.@ErlingHaaland has been named the PFA @VertuMotors Fans’ Player of the Month for August 🤩👏  More here 👇
Manchester City,1572541160098304001,2022-09-21 11:00:03+00:00,2988,169,"#OTD in 2021, Cole Palmer scored his first City goal in a 6-1 victory over Wycombe Wanderers 💥  #ManCity https://t.co/Y1GAbRWcJ2"
Manchester City,1572533597461807104,2022-09-21 10:30:00+00:00,1488,74,Mary Fowler has been shortlisted for the European Golden Girl Award! 🤩  Find out more here 👇
Manchester City,1572526049417523201,2022-09-21 10:00:00+00:00,2636,186,Our #FIFARatings are here 🙌  @EASPORTSFIFA 🎮  Find out more about ratings in #FIFA23 here ⤵️
Manchester City,1572495806875463680,2022-09-21 07:59:50+00:00,10776,385,"Happy Birthday to former City captain, Richard Dunne 🥳 https://t.co/Eev4Jjj6sh"
Manchester City,1572284864791203840,2022-09-20 18:01:38+00:00,4896,180,"We go again, back to work 💪 https://t.co/UgplAaHKGi"
Manchester City,1572278969268948992,2022-09-20 17:38:12+00:00,7215,437,No extra sauce needed 🔥😅  @etihad | @ErlingHaaland https://t.co/Yx7UTgpgdE
Manchester City,1572239258307465218,2022-09-20 15:00:24+00:00,1086,73,"Is it a bird? 🐦 Is it a plane? ✈️ …no, it’s crypto trading app @OKX 🙌  Check out the action here: https://t.co/8YSbt45Fhj https://t.co/o9WgoDpUI8"
Manchester City,1572231610946109440,2022-09-20 14:30:01+00:00,9799,343,Getting ready for the #NationsLeague 🏴󠁧󠁢󠁥󠁮󠁧󠁿  #ManCity https://t.co/k9A2KMaHBu
Manchester City,1572224957878247427,2022-09-20 14:03:35+00:00,2488,126,"𝗣𝗶𝘁𝗰𝗮𝗺 🎥  The best of the action from our win against Wolves, all from our unique angle! ⤵️"
Manchester City,1572219583129337857,2022-09-20 13:42:13+00:00,2268,143,"23 City players are in action for their respective nations during the international break 🌍  From Oslo to Amsterdam, stay up-to-date ⤵️"
Manchester City,1572193866916184064,2022-09-20 12:00:02+00:00,4888,289,"Searching for the opener. Found within 55 seconds! 😅  Step forward, @JackGrealish 💥  #ManCity https://t.co/Vejd7G7KIA"
Manchester City,1572182008473739264,2022-09-20 11:12:55+00:00,2997,221,.@JackGrealish and Cole Palmer take on @ErlingHaaland and @NathanAke in a game of @EASPORTSFIFA #FIFA23Ratings Higher or Lower 🎮  Who has claimed an upgrade this year? 📈   Full video ⬇️
Manchester City,1572166810811637762,2022-09-20 10:12:31+00:00,2014,120,"We have renewed our global partnership with @unilumingroup, a world leader in LED display solutions 🙌  Read more ⤵️"
Manchester City,1571514385322987521,2022-09-18 15:00:01+00:00,10011,624,Netting his 14th City goal  Pitcam | @ErlingHaaland https://t.co/4UyJ3c3aCi
Manchester City,1571499282607251457,2022-09-18 14:00:00+00:00,3100,200,Move of the Match 🔀⚽️  Brought to you by @Sure https://t.co/sb8HOT60XV
Manchester City,1571462730451914752,2022-09-18 11:34:45+00:00,1955,82,"Good luck, girls! 🙌 https://t.co/5ptfPc08TW"
Manchester City,1571416234268114944,2022-09-18 08:30:00+00:00,1505,76,.@Chloe_Kelly98 reflects on her Euro's winner and previews the upcoming @BarclaysWSL campaign 🗣 https://t.co/8IYVIcIKj4
Manchester City,1571247622484070401,2022-09-17 21:20:00+00:00,6106,429,.@PhilFoden rounding off the scoring 💫 https://t.co/kGxsublnbE
Manchester City,1571246364389949440,2022-09-17 21:15:00+00:00,11800,732,.@ErlingHaaland netting our second ⚽️ https://t.co/QM61UwbTFy
Manchester City,1571245105801052161,2022-09-17 21:10:00+00:00,5907,345,.@JackGrealish with our first ⭐️ https://t.co/CXmyxYp0Tj
Manchester City,1571242597321912320,2022-09-17 21:00:02+00:00,5681,582,1' Grealish ⚽️ 16' Haaland ⚽️ 69' Foden ⚽️  Highlights of our win at Wolves https://t.co/MFxmCIytWw
Manchester City,1571212240543514625,2022-09-17 18:59:24+00:00,17758,1325,150 @premierleague goal contributions for @KevinDeBruyne 🌟  #ManCity https://t.co/Uj37VTX3jE
Manchester City,1571146959200473088,2022-09-17 14:40:00+00:00,4141,273,Just 5⃣5⃣ 𝐒𝐄𝐂𝐎𝐍𝐃𝐒 in - and Grealish opened the scoring! 👏  🐺 0-3 🔵 #ManCity https://t.co/sUOBAXlC4O
Manchester City,1571144444853772290,2022-09-17 14:30:00+00:00,4334,333,With us all the way. Great support 🙌  🐺 0-3 🔵 #ManCity https://t.co/7Dv6ChUvnu
Manchester City,1571140378459537409,2022-09-17 14:13:51+00:00,5160,363,KDB pulling the strings in midfield 🅰️🅰️  🐺 0-3 🔵 #ManCity https://t.co/8LzRBvWITG
Manchester City,1571138151556554752,2022-09-17 14:05:00+00:00,12243,717,✅ @premierleague debut ✅ Clean sheet  Top performance from Manuel Akanji 🙌  🐺 0-3 🔵 #ManCity https://t.co/rtWIQ5c6wd
Manchester City,1571135059591331843,2022-09-17 13:52:43+00:00,3409,224,.@PepTeam shares his thoughts on today's win 🗣  🐺 0-3 🔵 #ManCity https://t.co/TfGVN4eXay
Manchester City,1571132038912299013,2022-09-17 13:40:42+00:00,6526,687,Victory at Molineux 💪  🐺 0-3 🔵 #ManCity https://t.co/JF9nZvbFND
